profile,source_center,destination_center,recommendation,ETA_FTL,ETA_Carting,Time_Saved,Net_Benefit_INR,trip_count,pct_delayed,median_factor,Total_Excess_Min
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND751002AAB,FTL,219.0,410.6,191.6,382.9,737,0.787,1.5,440740.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND110037AAM,FTL,235.3,408.4,173.1,345.9,710,0.872,1.667,410425.0
CRITICAL — Upgrade or Parallel Route,IND751002AAB,IND562132AAA,FTL,110.5,296.6,186.1,372.1,486,0.92,1.765,377676.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND751002AAB,FTL,40.9,414.6,373.7,747.2,653,0.956,1.75,342704.0
CRITICAL — Upgrade or Parallel Route,IND854326AAB,IND000000ACB,FTL,113.5,404.6,291.1,581.9,599,0.815,1.56,323133.0
CRITICAL — Upgrade or Parallel Route,IND712311AAA,IND000000ACB,FTL,120.9,273.3,152.3,304.4,538,0.771,1.625,312557.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND302014AAA,FTL,202.0,366.6,164.6,328.9,485,0.823,1.619,312551.0
CRITICAL — Upgrade or Parallel Route,IND110037AAM,IND421302AAG,FTL,244.3,400.3,156.0,311.8,559,0.864,1.615,303500.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND131028AAB,FTL,188.1,398.8,210.7,421.2,635,0.904,1.625,297780.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND411033AAA,FTL,158.4,288.5,130.1,260.0,763,0.735,1.5,292019.0
CRITICAL — Upgrade or Parallel Route,IND395023AAA,IND562132AAA,FTL,174.9,296.6,121.7,243.2,649,0.837,1.5,221616.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND000000ACB,FTL,157.5,405.7,248.2,496.3,665,0.729,1.5,216827.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND712311AAA,FTL,245.3,340.9,95.6,191.0,294,0.881,1.765,213893.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND562132AAA,FTL,182.9,348.6,165.7,331.2,788,0.885,1.529,208833.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND462022AAA,FTL,148.9,435.9,286.9,573.6,313,0.898,1.588,199279.0
CRITICAL — Upgrade or Parallel Route,IND395023AAA,IND110037AAM,FTL,117.4,291.4,174.0,347.8,558,0.885,1.6,197307.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND712311AAA,FTL,51.5,304.7,253.2,506.2,216,0.972,1.767,187889.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND821115AAB,FTL,211.6,341.4,129.8,259.4,517,0.88,1.765,186836.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND521225AAB,FTL,220.3,435.8,215.4,430.6,305,0.793,1.5,186737.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND834002AAB,FTL,221.1,390.3,169.2,338.2,407,0.84,1.529,165373.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND842001AAA,FTL,199.4,407.2,207.8,415.4,440,0.895,1.623,157822.0
CRITICAL — Upgrade or Parallel Route,IND834002AAB,IND000000ACB,FTL,57.6,302.7,245.1,490.0,376,0.777,1.61,154139.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND382430AAB,FTL,112.9,298.8,185.9,371.6,436,0.904,1.591,128150.0
CRITICAL — Upgrade or Parallel Route,IND825409AAA,IND000000ACB,FTL,191.1,343.5,152.4,304.5,349,0.825,1.588,124448.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND462022AAA,FTL,102.6,443.8,341.3,682.3,303,0.884,1.737,123079.0
CRITICAL — Upgrade or Parallel Route,IND712311AAA,IND421302AAG,FTL,263.8,386.9,123.1,246.0,149,0.879,1.765,122700.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND501359AAE,FTL,40.9,399.1,358.2,716.2,475,0.834,1.765,115097.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND521225AAB,FTL,154.5,410.4,255.8,511.5,341,0.812,1.65,107116.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND751002AAB,FTL,237.0,388.4,151.4,302.6,302,0.987,1.778,98082.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND403726AAA,FTL,106.9,476.3,369.4,738.5,335,0.851,1.679,93637.0
CRITICAL — Upgrade or Parallel Route,IND751002AAB,IND712311AAA,FTL,58.8,322.2,263.4,526.7,369,0.927,1.765,91448.0
CRITICAL — Upgrade or Parallel Route,IND462022AAA,IND000000ACB,FTL,295.1,448.8,153.8,307.3,336,0.512,1.237,88395.0
CRITICAL — Upgrade or Parallel Route,IND382430AAB,IND000000ACB,FTL,61.1,412.9,351.9,703.5,364,0.901,1.6,88214.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND390022AAA,FTL,175.2,389.3,214.1,428.0,280,0.857,1.596,87382.0
CRITICAL — Upgrade or Parallel Route,IND821115AAB,IND000000ACB,FTL,233.6,340.6,107.0,213.8,257,0.833,1.688,84915.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND411033AAA,FTL,195.8,257.1,61.3,122.5,312,0.869,1.805,83951.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND462022AAA,FTL,94.7,380.2,285.4,570.6,268,0.955,1.943,82866.0
CRITICAL — Upgrade or Parallel Route,IND712311AAA,IND781018AAB,FTL,312.7,535.1,222.4,444.6,119,1.0,2.44,82715.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND444005AAB,FTL,120.3,451.2,330.9,661.7,272,0.982,2.065,81841.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND562132AAA,FTL,153.9,243.7,89.8,179.5,337,0.819,1.5,81386.0
CRITICAL — Upgrade or Parallel Route,IND209304AAA,IND000000ACB,FTL,54.9,298.2,243.3,486.3,429,0.8,1.625,80504.0
CRITICAL — Upgrade or Parallel Route,IND160002AAC,IND000000ACB,FTL,35.8,339.7,303.9,607.6,584,0.964,1.739,79688.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND462022AAA,FTL,305.9,443.4,137.5,274.8,302,0.722,1.455,72289.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND421302AAG,FTL,105.1,286.3,181.2,362.2,258,0.806,1.474,70639.0
CRITICAL — Upgrade or Parallel Route,IND416012AAA,IND395023AAA,FTL,143.2,284.0,140.9,281.5,310,0.8,1.529,67424.0
CRITICAL — Upgrade or Parallel Route,IND444005AAB,IND421302AAG,FTL,183.5,258.6,75.2,150.1,293,0.98,2.0,64930.0
CRITICAL — Upgrade or Parallel Route,IND462022AAA,IND209304AAA,FTL,255.1,398.7,143.6,287.0,294,0.908,1.755,62666.0
CRITICAL — Upgrade or Parallel Route,IND712311AAA,IND751002AAB,FTL,257.0,432.3,175.3,350.4,387,0.819,1.591,60666.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND160002AAC,FTL,41.0,326.9,286.0,571.7,463,0.948,1.8,58241.0
CRITICAL — Upgrade or Parallel Route,IND160002AAC,IND562132AAA,FTL,163.3,436.0,272.7,545.2,80,0.863,1.5,57250.0
CRITICAL — Upgrade or Parallel Route,IND530012AAA,IND501359AAE,FTL,87.9,255.7,167.8,335.4,237,0.949,1.8,57156.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND431603AAA,FTL,168.9,395.4,226.5,452.7,253,1.0,1.846,54786.0
CRITICAL — Upgrade or Parallel Route,IND110037AAM,IND209304AAA,FTL,177.2,346.4,169.2,338.2,323,0.966,1.588,52801.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND411033AAA,FTL,111.4,293.9,182.5,364.9,271,0.889,1.526,52111.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND712311AAA,FTL,227.0,427.7,200.7,401.2,110,0.955,1.763,48537.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND834002AAB,FTL,255.8,399.6,143.8,287.4,60,0.917,1.889,44660.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND382430AAB,FTL,44.1,272.9,228.8,457.3,254,0.972,1.782,43766.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND533106AAA,FTL,227.3,313.1,85.9,171.5,204,0.975,2.0,43590.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND416012AAA,FTL,190.0,303.6,113.6,227.0,299,0.806,1.412,42614.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND209304AAA,FTL,190.8,343.4,152.6,305.1,179,0.86,1.826,40695.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND000000ACB,FTL,202.0,457.3,255.3,510.3,56,0.875,1.666,39174.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND501359AAE,FTL,187.1,307.8,120.7,241.3,263,0.776,1.5,39165.0
CRITICAL — Upgrade or Parallel Route,IND413002AAA,IND421302AAG,FTL,229.8,385.5,155.7,311.1,143,0.832,1.6,38971.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND421302AAG,FTL,42.3,588.1,545.7,1091.3,444,0.718,1.367,37955.0
CRITICAL — Upgrade or Parallel Route,IND306401AAB,IND305001AAC,CARTING,223.3,50.3,-172.9,-0.1,237,0.873,1.909,36873.0
CRITICAL — Upgrade or Parallel Route,IND847226AAA,IND842001AAA,FTL,271.1,455.3,184.2,368.1,69,1.0,2.136,35762.0
CRITICAL — Upgrade or Parallel Route,IND560099AAB,IND683511AAA,FTL,144.2,447.9,303.7,607.1,223,0.731,1.389,34437.0
CRITICAL — Upgrade or Parallel Route,IND781018AAB,IND712311AAA,FTL,52.7,429.3,376.6,752.9,74,0.986,2.038,33562.0
CRITICAL — Upgrade or Parallel Route,IND712311AAA,IND834002AAB,FTL,99.9,537.4,437.5,874.8,140,0.793,1.556,33431.0
CRITICAL — Upgrade or Parallel Route,IND431517AAB,IND411033AAA,FTL,218.1,353.1,135.0,269.7,151,0.927,2.286,32873.0
CRITICAL — Upgrade or Parallel Route,IND403726AAA,IND411033AAA,FTL,89.9,270.0,180.1,360.0,229,0.79,1.5,31100.0
CRITICAL — Upgrade or Parallel Route,IND524003AAA,IND501359AAE,FTL,193.4,406.7,213.3,426.4,237,0.92,1.529,30387.0
CRITICAL — Upgrade or Parallel Route,IND175015AAA,IND174001AAA,FTL,427.3,788.1,360.8,721.4,49,1.0,2.0,30293.0
CRITICAL — Upgrade or Parallel Route,IND395023AAA,IND411033AAA,FTL,190.1,525.7,335.6,670.9,84,0.845,1.638,29194.0
CRITICAL — Upgrade or Parallel Route,IND533106AAA,IND501359AAE,FTL,201.9,289.8,87.9,175.6,136,1.0,2.118,28028.0
CRITICAL — Upgrade or Parallel Route,IND382430AAB,IND395023AAA,FTL,119.7,393.0,273.3,546.4,250,0.884,1.632,26557.0
CRITICAL — Upgrade or Parallel Route,IND788026AAC,IND781018AAB,FTL,274.1,535.6,261.5,522.6,141,1.0,2.375,25636.0
CRITICAL — Upgrade or Parallel Route,IND834002AAB,IND827013AAA,CARTING,257.8,164.2,-93.6,-0.1,139,0.813,2.708,24518.0
CRITICAL — Upgrade or Parallel Route,IND152026AAA,IND000000ACA,FTL,227.1,307.6,80.5,160.8,91,0.989,1.875,23606.0
CRITICAL — Upgrade or Parallel Route,IND826004AAA,IND209304AAA,FTL,126.8,273.9,147.1,294.0,96,0.781,1.531,23052.0
CRITICAL — Upgrade or Parallel Route,IND781018AAB,IND788026AAC,FTL,399.7,507.6,108.0,215.6,89,0.989,2.6,22893.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND411033AAA,FTL,42.6,412.7,370.2,740.1,355,0.856,1.68,21894.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND395023AAA,FTL,158.8,285.0,126.2,252.3,47,0.851,1.522,21637.0
CRITICAL — Upgrade or Parallel Route,IND683511AAA,IND562132AAA,FTL,193.6,551.4,357.8,715.3,128,0.656,1.356,21269.0
CRITICAL — Upgrade or Parallel Route,IND472001AAA,IND485001AAC,FTL,213.7,268.1,54.4,108.6,135,0.985,2.222,20922.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND302014AAA,FTL,89.6,300.5,211.0,421.7,216,0.889,1.6,20835.0
CRITICAL — Upgrade or Parallel Route,IND751002AAB,IND530012AAA,FTL,51.2,259.0,207.8,415.4,176,0.898,1.571,19765.0
CRITICAL — Upgrade or Parallel Route,IND000000ABD,IND562132AAA,FTL,228.0,717.5,489.5,978.8,144,0.764,1.429,19423.0
CRITICAL — Upgrade or Parallel Route,IND834002AAB,IND826004AAA,CARTING,286.5,71.4,-215.1,-0.1,187,0.85,2.25,19314.0
CRITICAL — Upgrade or Parallel Route,IND209304AAA,IND110037AAM,FTL,185.7,436.9,251.2,502.2,55,0.836,1.571,19063.0
CRITICAL — Upgrade or Parallel Route,IND600056AAB,IND501359AAE,FTL,146.0,296.2,150.2,300.1,115,0.922,1.714,19011.0
CRITICAL — Upgrade or Parallel Route,IND248001AAD,IND131028AAB,CARTING,107.3,66.9,-40.4,-0.1,129,0.876,1.727,18286.0
CRITICAL — Upgrade or Parallel Route,IND306401AAB,IND302014AAA,FTL,126.8,234.4,107.6,215.1,138,0.906,1.649,18262.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND413002AAA,FTL,107.5,254.1,146.6,293.0,135,0.889,1.889,18128.0
CRITICAL — Upgrade or Parallel Route,IND515004AAA,IND501359AAE,FTL,110.4,250.8,140.5,280.7,180,0.967,1.622,17356.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND413002AAA,FTL,192.9,291.9,99.0,197.8,113,0.876,1.677,17081.0
CRITICAL — Upgrade or Parallel Route,IND523002AAA,IND600056AAB,FTL,170.4,276.7,106.3,212.4,141,0.887,1.667,17018.0
CRITICAL — Upgrade or Parallel Route,IND600056AAB,IND562132AAA,FTL,139.8,304.5,164.8,329.3,143,0.748,1.4,16869.0
CRITICAL — Upgrade or Parallel Route,IND144001AAC,IND160002AAC,CARTING,257.9,39.4,-218.5,-0.1,203,0.857,2.0,16407.0
CRITICAL — Upgrade or Parallel Route,IND560300AAA,IND560099AAB,CARTING,203.1,20.1,-183.0,-0.1,305,0.754,1.615,16352.0
CRITICAL — Upgrade or Parallel Route,IND206001AAA,IND000000ACB,FTL,222.9,371.3,148.3,296.5,157,0.637,1.353,16140.0
CRITICAL — Upgrade or Parallel Route,IND302014AAA,IND313001AAB,FTL,190.9,385.3,194.4,388.5,118,0.983,1.707,15985.0
CRITICAL — Upgrade or Parallel Route,IND457226AAA,IND382430AAB,FTL,158.0,377.0,219.0,437.7,138,0.899,1.588,15649.0
CRITICAL — Upgrade or Parallel Route,IND431136AAC,IND411033AAA,FTL,100.6,244.4,143.8,287.4,130,0.977,1.72,15587.0
CRITICAL — Upgrade or Parallel Route,IND249407AAA,IND131028AAB,FTL,97.6,313.4,215.7,431.3,81,1.0,2.0,15384.0
CRITICAL — Upgrade or Parallel Route,IND821115AAB,IND209304AAA,FTL,105.8,274.1,168.3,336.4,99,0.848,1.667,14877.0
CRITICAL — Upgrade or Parallel Route,IND110064AAA,IND000000ACB,CARTING,182.9,15.0,-168.0,-0.1,138,0.652,1.333,14745.0
CRITICAL — Upgrade or Parallel Route,IND403702AAA,IND575004AAB,FTL,200.2,342.5,142.3,284.4,96,0.969,1.768,14382.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND562132AAA,FTL,176.4,384.2,207.7,415.3,88,0.864,1.5,14335.0
CRITICAL — Upgrade or Parallel Route,IND413401AAA,IND411033AAA,FTL,168.4,342.2,173.7,347.2,117,0.889,1.667,14334.0
CRITICAL — Upgrade or Parallel Route,IND416602AAC,IND411033AAA,FTL,137.1,260.5,123.4,246.5,82,0.902,1.675,14330.0
CRITICAL — Upgrade or Parallel Route,IND573201AAB,IND575004AAB,FTL,111.3,424.4,313.0,625.9,94,1.0,2.286,14096.0
CRITICAL — Upgrade or Parallel Route,IND673592AAA,IND562132AAA,FTL,296.0,434.0,138.0,275.9,119,0.773,1.757,13977.0
CRITICAL — Upgrade or Parallel Route,IND177033AAA,IND160002AAC,FTL,243.0,641.4,398.4,796.6,94,0.84,1.75,13779.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND201301AAM,CARTING,181.6,31.8,-149.8,-0.1,208,0.808,1.688,13740.0
CRITICAL — Upgrade or Parallel Route,IND263153AAB,IND131028AAB,FTL,215.1,375.4,160.3,320.4,110,0.891,1.698,13623.0
CRITICAL — Upgrade or Parallel Route,IND413002AAA,IND501359AAE,FTL,69.3,386.7,317.5,634.8,136,0.816,1.95,13134.0
CRITICAL — Upgrade or Parallel Route,IND474003AAA,IND000000ACB,FTL,94.1,399.6,305.4,610.7,168,0.613,1.32,13045.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND600056AAB,FTL,154.7,446.1,291.4,582.5,117,0.675,1.333,13022.0
CRITICAL — Upgrade or Parallel Route,IND382430AAB,IND313001AAB,FTL,123.1,390.0,266.9,533.6,112,0.964,1.869,12856.0
CRITICAL — Upgrade or Parallel Route,IND845305AAA,IND842001AAA,FTL,223.8,479.7,255.9,511.6,81,0.938,2.789,12840.0
CRITICAL — Upgrade or Parallel Route,IND842001AAA,IND854326AAB,FTL,190.0,383.4,193.4,386.5,132,0.97,1.568,12652.0
CRITICAL — Upgrade or Parallel Route,IND462022AAA,IND842003AAB,FTL,263.8,410.4,146.6,292.9,60,1.0,1.96,12617.0
CRITICAL — Upgrade or Parallel Route,IND600056AAB,IND560099AAB,FTL,134.9,296.9,162.1,324.0,146,0.836,1.571,12553.0
CRITICAL — Upgrade or Parallel Route,IND811399AAA,IND209304AAA,FTL,174.0,285.9,111.9,223.6,102,0.863,1.513,12448.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND110095AAB,CARTING,269.1,40.7,-228.4,-0.1,192,0.552,1.375,12414.0
CRITICAL — Upgrade or Parallel Route,IND248001AAA,IND131028AAB,FTL,127.3,507.6,380.3,760.3,91,0.857,1.714,12388.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND413002AAA,FTL,76.4,271.1,194.7,389.3,204,0.833,1.467,12325.0
CRITICAL — Upgrade or Parallel Route,IND424006AAA,IND421302AAG,FTL,193.6,223.6,30.0,59.8,84,0.952,1.976,12051.0
CRITICAL — Upgrade or Parallel Route,IND560099AAB,IND560300AAA,CARTING,205.0,14.5,-190.5,-0.1,405,0.684,1.522,12050.0
CRITICAL — Upgrade or Parallel Route,IND712311AAA,IND742101AAC,FTL,195.7,422.2,226.5,452.8,64,0.984,2.549,12042.0
CRITICAL — Upgrade or Parallel Route,IND160002AAC,IND143001AAA,FTL,129.3,250.7,121.5,242.7,121,0.934,1.85,11973.0
CRITICAL — Upgrade or Parallel Route,IND580028AAA,IND403726AAA,FTL,193.2,446.2,253.0,505.8,87,1.0,2.235,11966.0
CRITICAL — Upgrade or Parallel Route,IND713205AAB,IND712311AAA,FTL,116.1,294.5,178.4,356.7,48,1.0,2.0,11839.0
CRITICAL — Upgrade or Parallel Route,IND283203AAA,IND110037AAM,FTL,232.2,338.0,105.8,211.4,98,0.796,1.842,11832.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND431136AAC,FTL,144.6,315.9,171.3,342.5,120,0.983,2.0,11759.0
CRITICAL — Upgrade or Parallel Route,IND382430AAB,IND370201AAA,FTL,206.3,464.7,258.4,516.6,137,0.606,1.273,11621.0
CRITICAL — Upgrade or Parallel Route,IND411033AAA,IND416012AAA,FTL,159.8,308.2,148.4,296.6,121,0.835,1.476,11603.0
CRITICAL — Upgrade or Parallel Route,IND000000ACT,IND160002AAC,FTL,148.7,415.6,266.9,533.6,140,0.95,1.739,11420.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND523002AAA,FTL,198.8,449.4,250.6,501.0,143,0.755,1.5,11353.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND518002AAA,FTL,193.8,390.6,196.9,393.5,168,0.637,1.311,11327.0
CRITICAL — Upgrade or Parallel Route,IND600056AAB,IND530012AAA,FTL,148.7,538.8,390.1,780.0,49,0.837,1.455,11286.0
CRITICAL — Upgrade or Parallel Route,IND851127AAA,IND842001AAA,FTL,247.7,396.4,148.6,297.1,65,1.0,3.429,11165.0
CRITICAL — Upgrade or Parallel Route,IND532001AAB,IND530012AAA,CARTING,270.1,38.1,-232.0,-0.1,155,0.987,1.75,11129.0
CRITICAL — Upgrade or Parallel Route,IND131028AAB,IND160002AAC,FTL,54.8,311.5,256.7,513.2,208,0.942,1.575,11096.0
CRITICAL — Upgrade or Parallel Route,IND395023AAA,IND382430AAB,FTL,198.3,265.7,67.4,134.7,141,0.894,1.533,10951.0
CRITICAL — Upgrade or Parallel Route,IND518002AAA,IND562132AAA,FTL,132.4,271.9,139.5,278.8,138,0.754,1.39,10789.0
CRITICAL — Upgrade or Parallel Route,IND577201AAA,IND562132AAA,FTL,248.6,312.9,64.3,128.4,100,0.77,1.657,10734.0
CRITICAL — Upgrade or Parallel Route,IND441912AAA,IND441107AAB,CARTING,275.8,18.9,-256.8,-0.1,107,0.981,2.25,10558.0
CRITICAL — Upgrade or Parallel Route,IND342301AAA,IND342005AAD,FTL,119.0,393.3,274.3,548.4,40,0.9,1.842,10488.0
CRITICAL — Upgrade or Parallel Route,IND000000ACA,IND160002AAC,FTL,61.2,210.5,149.3,298.4,244,0.963,1.871,10431.0
CRITICAL — Upgrade or Parallel Route,IND501359AAE,IND515004AAA,FTL,227.6,338.3,110.6,221.0,126,0.849,1.515,10303.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND560300AAA,CARTING,179.9,6.0,-173.9,-0.1,391,0.752,1.5,10264.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND560099AAB,CARTING,24.7,18.6,-6.1,-0.1,379,0.755,1.438,10022.0
CRITICAL — Upgrade or Parallel Route,IND210427AAA,IND209304AAA,FTL,65.0,212.5,147.5,294.8,43,0.977,2.933,10019.0
CRITICAL — Upgrade or Parallel Route,IND829121AAA,IND834002AAB,CARTING,297.1,75.2,-221.9,-0.1,37,0.838,2.5,9978.0
CRITICAL — Upgrade or Parallel Route,IND273014AAB,IND209304AAA,FTL,163.0,390.9,227.9,455.6,45,0.822,1.895,9954.0
CRITICAL — Upgrade or Parallel Route,IND816109AAA,IND826004AAA,FTL,287.9,413.1,125.3,250.2,71,0.563,1.302,9860.0
CRITICAL — Upgrade or Parallel Route,IND342902A1B,IND302014AAA,FTL,212.3,367.9,155.6,311.0,60,0.967,2.0,9352.0
CRITICAL — Upgrade or Parallel Route,IND302022AAD,IND000000ACB,CARTING,152.6,56.6,-96.1,-0.1,153,0.771,1.625,9323.0
CRITICAL — Upgrade or Parallel Route,IND313001AAB,IND382430AAB,FTL,174.9,380.8,205.9,411.7,70,0.9,1.838,9243.0
CRITICAL — Upgrade or Parallel Route,IND560099AAB,IND562132AAA,CARTING,138.6,21.9,-116.7,-0.1,328,0.768,1.406,9225.0
CRITICAL — Upgrade or Parallel Route,IND742101AAC,IND712311AAA,FTL,123.7,404.5,280.8,561.4,53,1.0,2.333,9168.0
CRITICAL — Upgrade or Parallel Route,IND530012AAA,IND764001AAC,CARTING,177.4,67.2,-110.2,-0.1,51,0.863,2.182,9151.0
CRITICAL — Upgrade or Parallel Route,IND585307AAB,IND585104AAA,CARTING,308.7,31.2,-277.5,-0.1,71,0.986,2.625,9049.0
CRITICAL — Upgrade or Parallel Route,IND560300AAA,IND562132AAA,CARTING,207.5,21.6,-185.9,-0.1,275,0.633,1.35,9014.0
CRITICAL — Upgrade or Parallel Route,IND160002AAC,IND184104AAA,FTL,139.7,294.2,154.5,308.7,60,0.733,1.5,9006.0
CRITICAL — Upgrade or Parallel Route,IND723202AAA,IND713205AAB,FTL,57.2,314.2,257.0,513.8,90,0.933,1.763,8914.0
CRITICAL — Upgrade or Parallel Route,IND110044AAB,IND000000ACB,CARTING,286.0,80.4,-205.6,-0.1,351,0.718,1.455,8812.0
CRITICAL — Upgrade or Parallel Route,IND794101AAA,IND781018AAB,FTL,203.2,322.5,119.3,238.5,72,1.0,2.246,8776.0
CRITICAL — Upgrade or Parallel Route,IND282001AAA,IND110037AAM,CARTING,156.9,63.2,-93.7,-0.1,73,0.781,1.615,8725.0
CRITICAL — Upgrade or Parallel Route,IND852111AAA,IND854326AAB,FTL,294.7,867.3,572.6,1144.9,54,0.963,2.788,8724.0
CRITICAL — Upgrade or Parallel Route,IND845455AAB,IND842001AAA,FTL,201.5,321.2,119.7,239.2,77,1.0,2.167,8650.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND125001AAA,FTL,92.7,314.9,222.2,444.1,98,0.949,1.632,8626.0
CRITICAL — Upgrade or Parallel Route,IND712311AAA,IND732103AAB,FTL,198.3,296.6,98.3,196.5,36,1.0,2.536,8548.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND302022AAD,FTL,117.5,311.0,193.5,386.7,125,0.832,1.529,8488.0
CRITICAL — Upgrade or Parallel Route,IND302014AAA,IND000000ACB,FTL,132.4,333.9,201.5,402.8,115,0.843,1.562,8453.0
CRITICAL — Upgrade or Parallel Route,IND503111AAC,IND501359AAE,FTL,185.3,429.9,244.6,488.9,78,0.859,1.544,8403.0
CRITICAL — Upgrade or Parallel Route,IND421302AAG,IND395023AAA,FTL,120.9,392.8,271.9,543.6,56,0.982,2.053,8337.0
CRITICAL — Upgrade or Parallel Route,IND203390AAA,IND201301AAF,FTL,208.7,328.5,119.8,239.4,69,0.986,1.974,8265.0
CRITICAL — Upgrade or Parallel Route,IND211002AAB,IND485001AAC,FTL,281.7,549.0,267.3,534.4,78,1.0,2.359,8206.0
CRITICAL — Upgrade or Parallel Route,IND342902AAA,IND302014AAA,FTL,198.9,330.4,131.5,262.7,50,0.96,1.985,8171.0
CRITICAL — Upgrade or Parallel Route,IND273304AAA,IND273014AAB,CARTING,291.0,30.8,-260.2,-0.1,79,0.81,2.067,8012.0
CRITICAL — Upgrade or Parallel Route,IND209304AAA,IND211002AAB,FTL,116.8,292.9,176.1,352.1,126,0.563,1.339,7983.0
CRITICAL — Upgrade or Parallel Route,IND756032AAA,IND712311AAA,FTL,116.9,326.8,209.9,419.5,49,0.98,2.0,7836.0
CRITICAL — Upgrade or Parallel Route,IND131028AAB,IND244001AAA,FTL,199.4,424.3,224.9,449.5,104,0.615,1.559,7732.0
CRITICAL — Upgrade or Parallel Route,IND201301AAM,IND000000ACB,CARTING,184.1,35.9,-148.2,-0.1,163,0.828,1.694,7651.0
CRITICAL — Upgrade or Parallel Route,IND000000ACB,IND121002AAB,CARTING,223.5,36.1,-187.3,-0.1,225,0.844,1.692,7590.0
CRITICAL — Upgrade or Parallel Route,IND151001AAA,IND160002AAC,FTL,165.1,304.2,139.2,278.2,113,0.726,1.391,7498.0
CRITICAL — Upgrade or Parallel Route,IND125001AAA,IND110037AAM,FTL,98.0,327.9,230.0,459.7,42,0.833,1.683,7376.0
CRITICAL — Upgrade or Parallel Route,IND562132AAA,IND501359AAE,FTL,109.9,302.7,192.8,385.3,44,0.886,1.515,7323.0
CRITICAL — Upgrade or Parallel Route,IND422011AAD,IND421302AAG,FTL,156.0,313.2,157.2,314.3,73,0.959,1.842,7050.0
CRITICAL — Upgrade or Parallel Route,IND832109AAB,IND834002AAB,FTL,245.5,313.8,68.2,136.3,71,1.0,2.467,7001.0
CRITICAL — Upgrade or Parallel Route,IND121002AAB,IND000000ACB,CARTING,153.4,8.1,-145.2,-0.1,127,0.85,1.667,6921.0
